"BehaviorSpace results (NetLogo 6.3.0)"
"Schelling_on_GIS-@Religion.nlogo"
"experiment_ethnic-religion"
"10/09/2022 03:52:17:779 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","beta-eth","beta-rel","tie-houses-to-religion","free-space","religion","data-source","town","turnover","color-axis-max","neighbor-weight","others-ignore-ethn","ethn-rel-recommendations","ethnicity","always-search","dissimilarity-religion","threshold-mean","stop-tick","always-move","scale-down-pop","threshold-sd","measure","[step]","precision (sum [(ethnic-simpson - town-ethnic-simpson) * totalpop] of districts / sum [totalpop] of districts) 3","dissimilarity-string 0 dissimilarity-religion","dissimilarity-string 1 dissimilarity-religion","dissimilarity-string 2 dissimilarity-religion","dissimilarity-string 3 dissimilarity-religion","precision moran-I districts 3"
"42","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","88","0.037","0.254 (emp 0.241)","0.701 (emp 0.421)","0.211 (emp 0.034)","0.283 (emp 0.204)","0.722"
"47","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","66","0.035","0.246 (emp 0.241)","0.696 (emp 0.421)","0.215 (emp 0.034)","0.281 (emp 0.204)","0.73"
"44","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","88","0.037","0.251 (emp 0.241)","0.706 (emp 0.421)","0.208 (emp 0.034)","0.281 (emp 0.204)","0.718"
"46","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","66","0.036","0.248 (emp 0.241)","0.699 (emp 0.421)","0.216 (emp 0.034)","0.277 (emp 0.204)","0.726"
"45","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","70","0.037","0.253 (emp 0.241)","0.702 (emp 0.421)","0.216 (emp 0.034)","0.271 (emp 0.204)","0.712"
"41","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","93","0.038","0.252 (emp 0.241)","0.706 (emp 0.421)","0.219 (emp 0.034)","0.28 (emp 0.204)","0.723"
"43","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","90","0.038","0.253 (emp 0.241)","0.706 (emp 0.421)","0.221 (emp 0.034)","0.272 (emp 0.204)","0.732"
"48","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","64","0.037","0.252 (emp 0.241)","0.699 (emp 0.421)","0.213 (emp 0.034)","0.282 (emp 0.204)","0.731"
"47","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","67","0.035","0.247 (emp 0.241)","0.697 (emp 0.421)","0.215 (emp 0.034)","0.277 (emp 0.204)","0.732"
"42","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","89","0.037","0.253 (emp 0.241)","0.699 (emp 0.421)","0.212 (emp 0.034)","0.285 (emp 0.204)","0.723"
"44","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","89","0.038","0.252 (emp 0.241)","0.706 (emp 0.421)","0.206 (emp 0.034)","0.275 (emp 0.204)","0.718"
"45","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","71","0.037","0.252 (emp 0.241)","0.697 (emp 0.421)","0.211 (emp 0.034)","0.268 (emp 0.204)","0.714"
"46","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","67","0.036","0.246 (emp 0.241)","0.699 (emp 0.421)","0.214 (emp 0.034)","0.272 (emp 0.204)","0.724"
"41","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","94","0.038","0.251 (emp 0.241)","0.706 (emp 0.421)","0.225 (emp 0.034)","0.282 (emp 0.204)","0.722"
"43","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","91","0.038","0.253 (emp 0.241)","0.708 (emp 0.421)","0.218 (emp 0.034)","0.274 (emp 0.204)","0.736"
"48","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","65","0.038","0.251 (emp 0.241)","0.696 (emp 0.421)","0.212 (emp 0.034)","0.282 (emp 0.204)","0.731"
"47","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","68","0.035","0.247 (emp 0.241)","0.696 (emp 0.421)","0.212 (emp 0.034)","0.272 (emp 0.204)","0.738"
"42","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","90","0.037","0.253 (emp 0.241)","0.698 (emp 0.421)","0.212 (emp 0.034)","0.277 (emp 0.204)","0.719"
"44","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","90","0.037","0.252 (emp 0.241)","0.703 (emp 0.421)","0.208 (emp 0.034)","0.272 (emp 0.204)","0.722"
"45","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","72","0.037","0.253 (emp 0.241)","0.694 (emp 0.421)","0.205 (emp 0.034)","0.269 (emp 0.204)","0.711"
"46","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","68","0.036","0.249 (emp 0.241)","0.701 (emp 0.421)","0.212 (emp 0.034)","0.275 (emp 0.204)","0.726"
"41","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","95","0.038","0.252 (emp 0.241)","0.708 (emp 0.421)","0.218 (emp 0.034)","0.282 (emp 0.204)","0.718"
"43","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","92","0.038","0.253 (emp 0.241)","0.708 (emp 0.421)","0.217 (emp 0.034)","0.268 (emp 0.204)","0.731"
"48","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","66","0.038","0.25 (emp 0.241)","0.697 (emp 0.421)","0.213 (emp 0.034)","0.284 (emp 0.204)","0.724"
"47","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","69","0.035","0.25 (emp 0.241)","0.695 (emp 0.421)","0.201 (emp 0.034)","0.273 (emp 0.204)","0.734"
"42","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","91","0.038","0.254 (emp 0.241)","0.7 (emp 0.421)","0.214 (emp 0.034)","0.277 (emp 0.204)","0.721"
"45","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","73","0.037","0.254 (emp 0.241)","0.695 (emp 0.421)","0.208 (emp 0.034)","0.268 (emp 0.204)","0.715"
"44","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","91","0.037","0.253 (emp 0.241)","0.702 (emp 0.421)","0.203 (emp 0.034)","0.281 (emp 0.204)","0.712"
"46","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","69","0.036","0.247 (emp 0.241)","0.703 (emp 0.421)","0.215 (emp 0.034)","0.27 (emp 0.204)","0.726"
"41","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","96","0.038","0.252 (emp 0.241)","0.702 (emp 0.421)","0.216 (emp 0.034)","0.278 (emp 0.204)","0.719"
"43","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","93","0.037","0.253 (emp 0.241)","0.706 (emp 0.421)","0.213 (emp 0.034)","0.266 (emp 0.204)","0.735"
"48","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","67","0.038","0.252 (emp 0.241)","0.697 (emp 0.421)","0.208 (emp 0.034)","0.287 (emp 0.204)","0.722"
"47","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","70","0.035","0.249 (emp 0.241)","0.699 (emp 0.421)","0.203 (emp 0.034)","0.269 (emp 0.204)","0.732"
"42","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","92","0.038","0.252 (emp 0.241)","0.704 (emp 0.421)","0.215 (emp 0.034)","0.272 (emp 0.204)","0.717"
"45","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","74","0.037","0.254 (emp 0.241)","0.694 (emp 0.421)","0.208 (emp 0.034)","0.269 (emp 0.204)","0.718"
"44","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","92","0.037","0.254 (emp 0.241)","0.699 (emp 0.421)","0.207 (emp 0.034)","0.276 (emp 0.204)","0.717"
"46","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","70","0.036","0.25 (emp 0.241)","0.7 (emp 0.421)","0.214 (emp 0.034)","0.277 (emp 0.204)","0.727"
"41","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","97","0.038","0.252 (emp 0.241)","0.7 (emp 0.421)","0.208 (emp 0.034)","0.274 (emp 0.204)","0.721"
"43","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","94","0.038","0.254 (emp 0.241)","0.705 (emp 0.421)","0.216 (emp 0.034)","0.269 (emp 0.204)","0.728"
"48","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","68","0.038","0.254 (emp 0.241)","0.7 (emp 0.421)","0.214 (emp 0.034)","0.285 (emp 0.204)","0.712"
"47","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","71","0.035","0.249 (emp 0.241)","0.689 (emp 0.421)","0.207 (emp 0.034)","0.274 (emp 0.204)","0.729"
"42","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","93","0.038","0.252 (emp 0.241)","0.7 (emp 0.421)","0.214 (emp 0.034)","0.275 (emp 0.204)","0.716"
"45","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","75","0.037","0.253 (emp 0.241)","0.698 (emp 0.421)","0.209 (emp 0.034)","0.264 (emp 0.204)","0.718"
"46","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","71","0.036","0.246 (emp 0.241)","0.702 (emp 0.421)","0.222 (emp 0.034)","0.277 (emp 0.204)","0.726"
"44","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","93","0.037","0.256 (emp 0.241)","0.695 (emp 0.421)","0.207 (emp 0.034)","0.279 (emp 0.204)","0.719"
"41","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","98","0.038","0.253 (emp 0.241)","0.701 (emp 0.421)","0.203 (emp 0.034)","0.269 (emp 0.204)","0.718"
"43","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","95","0.038","0.253 (emp 0.241)","0.705 (emp 0.421)","0.215 (emp 0.034)","0.258 (emp 0.204)","0.725"
"48","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","69","0.038","0.256 (emp 0.241)","0.703 (emp 0.421)","0.212 (emp 0.034)","0.286 (emp 0.204)","0.719"
"47","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","72","0.035","0.248 (emp 0.241)","0.694 (emp 0.421)","0.211 (emp 0.034)","0.274 (emp 0.204)","0.734"
"42","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","94","0.038","0.254 (emp 0.241)","0.705 (emp 0.421)","0.208 (emp 0.034)","0.269 (emp 0.204)","0.718"
"45","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","76","0.037","0.255 (emp 0.241)","0.698 (emp 0.421)","0.204 (emp 0.034)","0.266 (emp 0.204)","0.709"
"46","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","72","0.036","0.248 (emp 0.241)","0.703 (emp 0.421)","0.219 (emp 0.034)","0.281 (emp 0.204)","0.723"
"44","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","94","0.038","0.254 (emp 0.241)","0.7 (emp 0.421)","0.214 (emp 0.034)","0.28 (emp 0.204)","0.726"
"41","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","99","0.038","0.252 (emp 0.241)","0.702 (emp 0.421)","0.215 (emp 0.034)","0.266 (emp 0.204)","0.722"
"43","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","96","0.038","0.255 (emp 0.241)","0.705 (emp 0.421)","0.211 (emp 0.034)","0.264 (emp 0.204)","0.728"
"47","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","73","0.035","0.248 (emp 0.241)","0.694 (emp 0.421)","0.206 (emp 0.034)","0.27 (emp 0.204)","0.732"
"48","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","70","0.038","0.254 (emp 0.241)","0.701 (emp 0.421)","0.215 (emp 0.034)","0.284 (emp 0.204)","0.714"
"42","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","95","0.038","0.254 (emp 0.241)","0.707 (emp 0.421)","0.219 (emp 0.034)","0.274 (emp 0.204)","0.716"
"45","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","77","0.038","0.253 (emp 0.241)","0.699 (emp 0.421)","0.207 (emp 0.034)","0.263 (emp 0.204)","0.713"
"46","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","73","0.036","0.249 (emp 0.241)","0.704 (emp 0.421)","0.218 (emp 0.034)","0.275 (emp 0.204)","0.716"
"44","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","95","0.038","0.254 (emp 0.241)","0.701 (emp 0.421)","0.21 (emp 0.034)","0.275 (emp 0.204)","0.725"
"43","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","97","0.038","0.254 (emp 0.241)","0.705 (emp 0.421)","0.214 (emp 0.034)","0.268 (emp 0.204)","0.729"
"47","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","74","0.036","0.247 (emp 0.241)","0.695 (emp 0.421)","0.207 (emp 0.034)","0.277 (emp 0.204)","0.74"
"48","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","71","0.038","0.252 (emp 0.241)","0.7 (emp 0.421)","0.212 (emp 0.034)","0.283 (emp 0.204)","0.724"
"42","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","96","0.038","0.254 (emp 0.241)","0.712 (emp 0.421)","0.217 (emp 0.034)","0.278 (emp 0.204)","0.718"
"45","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","78","0.038","0.253 (emp 0.241)","0.705 (emp 0.421)","0.206 (emp 0.034)","0.271 (emp 0.204)","0.715"
"46","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","74","0.036","0.247 (emp 0.241)","0.702 (emp 0.421)","0.221 (emp 0.034)","0.277 (emp 0.204)","0.72"
"44","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","96","0.038","0.255 (emp 0.241)","0.704 (emp 0.421)","0.214 (emp 0.034)","0.277 (emp 0.204)","0.725"
"43","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","98","0.038","0.252 (emp 0.241)","0.705 (emp 0.421)","0.212 (emp 0.034)","0.269 (emp 0.204)","0.732"
"47","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","75","0.036","0.251 (emp 0.241)","0.692 (emp 0.421)","0.212 (emp 0.034)","0.277 (emp 0.204)","0.74"
"48","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","72","0.038","0.254 (emp 0.241)","0.698 (emp 0.421)","0.212 (emp 0.034)","0.287 (emp 0.204)","0.719"
"42","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","97","0.038","0.252 (emp 0.241)","0.707 (emp 0.421)","0.213 (emp 0.034)","0.276 (emp 0.204)","0.716"
"45","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","79","0.038","0.252 (emp 0.241)","0.705 (emp 0.421)","0.207 (emp 0.034)","0.265 (emp 0.204)","0.716"
"46","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","75","0.036","0.247 (emp 0.241)","0.703 (emp 0.421)","0.224 (emp 0.034)","0.277 (emp 0.204)","0.724"
"44","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","97","0.038","0.256 (emp 0.241)","0.703 (emp 0.421)","0.213 (emp 0.034)","0.274 (emp 0.204)","0.724"
"43","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","99","0.038","0.253 (emp 0.241)","0.702 (emp 0.421)","0.208 (emp 0.034)","0.274 (emp 0.204)","0.732"
"47","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","76","0.036","0.248 (emp 0.241)","0.693 (emp 0.421)","0.22 (emp 0.034)","0.28 (emp 0.204)","0.732"
"48","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","73","0.038","0.254 (emp 0.241)","0.7 (emp 0.421)","0.206 (emp 0.034)","0.279 (emp 0.204)","0.715"
"42","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","98","0.038","0.252 (emp 0.241)","0.704 (emp 0.421)","0.214 (emp 0.034)","0.277 (emp 0.204)","0.715"
"45","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","80","0.038","0.253 (emp 0.241)","0.706 (emp 0.421)","0.208 (emp 0.034)","0.273 (emp 0.204)","0.712"
"46","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","76","0.036","0.248 (emp 0.241)","0.701 (emp 0.421)","0.224 (emp 0.034)","0.28 (emp 0.204)","0.719"
"44","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","98","0.038","0.254 (emp 0.241)","0.7 (emp 0.421)","0.216 (emp 0.034)","0.275 (emp 0.204)","0.724"
"48","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","74","0.038","0.253 (emp 0.241)","0.7 (emp 0.421)","0.211 (emp 0.034)","0.278 (emp 0.204)","0.718"
"47","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","77","0.036","0.248 (emp 0.241)","0.692 (emp 0.421)","0.206 (emp 0.034)","0.277 (emp 0.204)","0.732"
"42","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","99","0.038","0.249 (emp 0.241)","0.706 (emp 0.421)","0.22 (emp 0.034)","0.271 (emp 0.204)","0.716"
"45","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","81","0.038","0.253 (emp 0.241)","0.706 (emp 0.421)","0.216 (emp 0.034)","0.277 (emp 0.204)","0.708"
"49","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","0","0.018","0.241 (emp 0.241)","0.421 (emp 0.421)","0.034 (emp 0.034)","0.204 (emp 0.204)","0.674"
"46","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","77","0.036","0.247 (emp 0.241)","0.699 (emp 0.421)","0.217 (emp 0.034)","0.284 (emp 0.204)","0.723"
"44","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","99","0.038","0.255 (emp 0.241)","0.7 (emp 0.421)","0.213 (emp 0.034)","0.274 (emp 0.204)","0.72"
"48","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","75","0.038","0.254 (emp 0.241)","0.704 (emp 0.421)","0.214 (emp 0.034)","0.281 (emp 0.204)","0.724"
"47","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","78","0.036","0.249 (emp 0.241)","0.697 (emp 0.421)","0.2 (emp 0.034)","0.275 (emp 0.204)","0.734"
"45","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","82","0.038","0.254 (emp 0.241)","0.706 (emp 0.421)","0.209 (emp 0.034)","0.28 (emp 0.204)","0.708"
"46","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","78","0.036","0.246 (emp 0.241)","0.698 (emp 0.421)","0.219 (emp 0.034)","0.284 (emp 0.204)","0.723"
"49","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","1","0.021","0.252 (emp 0.241)","0.486 (emp 0.421)","0.079 (emp 0.034)","0.217 (emp 0.204)","0.665"
"48","8","4","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","76","0.039","0.256 (emp 0.241)","0.705 (emp 0.421)","0.208 (emp 0.034)","0.282 (emp 0.204)","0.72"
